"","pKey","itemNum","Correct","Task","OptionChosen"
"3558",319,4,1,"DV","Answer2"
"3559",319,8,1,"DV","Answer2"
"3560",319,12,1,"DV","Answer3"
"3561",32,9,0,"DV","Answer2"
"3562",32,16,0,"DV","Answer1"
"3563",32,14,0,"DV","Answer2"
"3564",32,17,0,"DV","Answer1"
"3565",32,13,0,"DV","Answer1"
"3566",32,2,0,"DV","Answer1"
"3567",32,19,0,"DV","Answer1"
"3568",32,5,1,"DV","Answer3"
"3569",32,11,0,"DV","Answer1"
"3570",32,15,0,"DV","Answer1"
"3571",32,6,0,"DV","Answer4"
"3572",32,20,0,"DV","Answer1"
"3573",32,1,0,"DV","Answer1"
"3574",32,10,1,"DV","Answer2"
"3575",32,7,0,"DV","Answer4"
"3576",32,18,0,"DV","Answer1"
"3577",32,3,0,"DV","Answer1"
"3578",32,4,0,"DV","Answer1"
"3579",32,8,0,"DV","Answer3"
"3580",32,12,0,"DV","Answer1"
"3581",320,9,1,"DV","Answer3"
"3582",320,16,0,"DV","Answer1"
"3583",320,14,1,"DV","Answer3"
"3584",320,17,1,"DV","Answer3"
"3585",320,13,1,"DV","Answer3"
"3586",320,2,1,"DV","Answer3"
"3587",320,19,1,"DV","Answer3"
"3588",320,5,1,"DV","Answer3"
"3589",320,11,1,"DV","Answer3"
"3590",320,15,1,"DV","Answer3"
"3591",320,6,1,"DV","Answer3"
"3592",320,20,1,"DV","Answer3"
"3593",320,1,1,"DV","Answer4"
"3594",320,10,1,"DV","Answer2"
"3595",320,7,1,"DV","Answer2"
"3596",320,18,1,"DV","Answer3"
"3597",320,3,1,"DV","Answer4"
"3598",320,4,1,"DV","Answer2"
"3599",320,8,1,"DV","Answer2"
"3600",320,12,1,"DV","Answer3"
"3601",322,9,1,"DV","Answer3"
"3602",322,16,1,"DV","Answer3"
"3603",322,14,1,"DV","Answer3"
"3604",322,17,1,"DV","Answer3"
"3605",322,13,1,"DV","Answer3"
"3606",322,2,1,"DV","Answer3"
"3607",322,19,1,"DV","Answer3"
"3608",322,5,1,"DV","Answer3"
"3609",322,11,1,"DV","Answer3"
"3610",322,15,0,"DV","Answer1"
"3611",322,6,1,"DV","Answer3"
"3612",322,20,1,"DV","Answer3"
"3613",322,1,1,"DV","Answer4"
"3614",322,10,1,"DV","Answer2"
"3615",322,7,1,"DV","Answer2"
"3616",322,18,1,"DV","Answer3"
"3617",322,3,1,"DV","Answer4"
"3618",322,4,1,"DV","Answer2"
"3619",322,8,1,"DV","Answer2"
"3620",322,12,0,"DV","Answer1"
"3621",323,9,1,"DV","Answer3"
"3622",323,16,1,"DV","Answer3"
"3623",323,14,1,"DV","Answer3"
"3624",323,17,1,"DV","Answer3"
"3625",323,13,1,"DV","Answer3"
"3626",323,2,1,"DV","Answer3"
"3627",323,19,1,"DV","Answer3"
"3628",323,5,1,"DV","Answer3"
"3629",323,11,1,"DV","Answer3"
"3630",323,15,0,"DV","Answer1"
"3631",323,6,1,"DV","Answer3"
"3632",323,20,1,"DV","Answer3"
"3633",323,1,1,"DV","Answer4"
"3634",323,10,1,"DV","Answer2"
"3635",323,7,1,"DV","Answer2"
"3636",323,18,1,"DV","Answer3"
"3637",323,3,1,"DV","Answer4"
"3638",323,4,1,"DV","Answer2"
"3639",323,8,1,"DV","Answer2"
"3640",323,12,1,"DV","Answer3"
"3641",324,9,1,"DV","Answer3"
"3642",324,16,0,"DV","Answer1"
"3643",324,14,0,"DV","Answer1"
"3644",324,17,1,"DV","Answer3"
"3645",324,13,1,"DV","Answer3"
"3646",324,2,1,"DV","Answer3"
"3647",324,19,1,"DV","Answer3"
"3648",324,5,1,"DV","Answer3"
"3649",324,11,1,"DV","Answer3"
"3650",324,15,1,"DV","Answer3"
"3651",324,6,1,"DV","Answer3"
"3652",324,20,1,"DV","Answer3"
"3653",324,1,1,"DV","Answer4"
"3654",324,10,0,"DV","Answer1"
"3655",324,7,1,"DV","Answer2"
"3656",324,18,1,"DV","Answer3"
"3657",324,3,1,"DV","Answer4"
"3658",324,4,1,"DV","Answer2"
"3659",324,8,1,"DV","Answer2"
"3660",324,12,1,"DV","Answer3"
"3661",325,9,1,"DV","Answer3"
"3662",325,16,1,"DV","Answer3"
"3663",325,14,0,"DV","Answer1"
"3664",325,17,1,"DV","Answer3"
"3665",325,13,1,"DV","Answer3"
"3666",325,2,1,"DV","Answer3"
"3667",325,19,1,"DV","Answer3"
"3668",325,5,1,"DV","Answer3"
"3669",325,11,1,"DV","Answer3"
"3670",325,15,1,"DV","Answer3"
"3671",325,6,1,"DV","Answer3"
"3672",325,20,1,"DV","Answer3"
"3673",325,1,1,"DV","Answer4"
"3674",325,10,1,"DV","Answer2"
"3675",325,7,1,"DV","Answer2"
"3676",325,18,1,"DV","Answer3"
"3677",325,3,1,"DV","Answer4"
"3678",325,4,1,"DV","Answer2"
"3679",325,8,1,"DV","Answer2"
"3680",325,12,1,"DV","Answer3"
"3681",327,9,1,"DV","Answer3"
"3682",327,16,1,"DV","Answer3"
"3683",327,14,1,"DV","Answer3"
"3684",327,17,1,"DV","Answer3"
"3685",327,13,1,"DV","Answer3"
"3686",327,2,1,"DV","Answer3"
"3687",327,19,1,"DV","Answer3"
"3688",327,5,1,"DV","Answer3"
"3689",327,11,1,"DV","Answer3"
"3690",327,15,0,"DV","Answer1"
"3691",327,6,1,"DV","Answer3"
"3692",327,20,1,"DV","Answer3"
"3693",327,1,1,"DV","Answer4"
"3694",327,10,1,"DV","Answer2"
"3695",327,7,1,"DV","Answer2"
"3696",327,18,1,"DV","Answer3"
"3697",327,3,1,"DV","Answer4"
"3698",327,4,0,"DV","Answer4"
"3699",327,8,1,"DV","Answer2"
"3700",327,12,1,"DV","Answer3"
"3701",329,9,1,"DV","Answer3"
"3702",329,16,1,"DV","Answer3"
"3703",329,14,1,"DV","Answer3"
"3704",329,17,1,"DV","Answer3"
"3705",329,13,1,"DV","Answer3"
"3706",329,2,1,"DV","Answer3"
"3707",329,19,1,"DV","Answer3"
"3708",329,5,1,"DV","Answer3"
"3709",329,11,1,"DV","Answer3"
"3710",329,15,1,"DV","Answer3"
"3711",329,6,1,"DV","Answer3"
"3712",329,20,1,"DV","Answer3"
"3713",329,1,1,"DV","Answer4"
"3714",329,10,1,"DV","Answer2"
"3715",329,7,1,"DV","Answer2"
"3716",329,18,1,"DV","Answer3"
"3717",329,3,1,"DV","Answer4"
"3718",329,4,1,"DV","Answer2"
"3719",329,8,1,"DV","Answer2"
"3720",329,12,1,"DV","Answer3"
"3721",33,9,0,"DV","Answer1"
"3722",33,16,0,"DV","Answer1"
"3723",33,14,0,"DV","Answer1"
"3724",33,17,1,"DV","Answer3"
"3725",33,13,0,"DV","Answer4"
"3726",33,2,0,"DV","Answer1"
"3727",33,19,0,"DV","Answer1"
"3728",33,5,1,"DV","Answer3"
"3729",33,11,0,"DV","Answer1"
"3730",33,15,0,"DV","Answer1"
"3731",33,6,0,"DV","Answer4"
"3732",33,20,1,"DV","Answer3"
"3733",33,1,0,"DV","Answer1"
"3734",33,10,1,"DV","Answer2"
"3735",33,7,0,"DV","Answer3"
"3736",33,18,0,"DV","Answer1"
"3737",33,3,1,"DV","Answer4"
"3738",33,4,0,"DV","Answer1"
"3739",33,8,1,"DV","Answer2"
"3740",33,12,0,"DV","Answer1"
"3741",330,9,0,"DV","Answer4"
"3742",330,16,0,"DV","Answer1"
"3743",330,14,1,"DV","Answer3"
"3744",330,17,1,"DV","Answer3"
"3745",330,13,1,"DV","Answer3"
"3746",330,2,1,"DV","Answer3"
"3747",330,19,1,"DV","Answer3"
"3748",330,5,1,"DV","Answer3"
"3749",330,11,1,"DV","Answer3"
"3750",330,15,1,"DV","Answer3"
"3751",330,6,1,"DV","Answer3"
"3752",330,20,1,"DV","Answer3"
"3753",330,1,1,"DV","Answer4"
"3754",330,10,1,"DV","Answer2"
"3755",330,7,1,"DV","Answer2"
"3756",330,18,1,"DV","Answer3"
"3757",330,3,1,"DV","Answer4"
"3758",330,4,1,"DV","Answer2"
"3759",330,8,1,"DV","Answer2"
"3760",330,12,1,"DV","Answer3"
"3761",334,9,1,"DV","Answer3"
"3762",334,16,0,"DV","Answer1"
"3763",334,14,1,"DV","Answer3"
"3764",334,17,1,"DV","Answer3"
"3765",334,13,1,"DV","Answer3"
"3766",334,2,0,"DV","Answer1"
"3767",334,19,0,"DV","Answer2"
"3768",334,5,1,"DV","Answer3"
"3769",334,11,1,"DV","Answer3"
"3770",334,15,1,"DV","Answer3"
"3771",334,6,1,"DV","Answer3"
"3772",334,20,1,"DV","Answer3"
"3773",334,1,0,"DV","Answer1"
"3774",334,10,1,"DV","Answer2"
"3775",334,7,1,"DV","Answer2"
"3776",334,18,1,"DV","Answer3"
"3777",334,3,1,"DV","Answer4"
"3778",334,4,1,"DV","Answer2"
"3779",334,8,1,"DV","Answer2"
"3780",334,12,0,"DV","Answer1"
"3781",335,9,1,"DV","Answer3"
"3782",335,16,0,"DV","Answer1"
"3783",335,14,1,"DV","Answer3"
"3784",335,17,1,"DV","Answer3"
"3785",335,13,1,"DV","Answer3"
"3786",335,2,1,"DV","Answer3"
"3787",335,19,1,"DV","Answer3"
"3788",335,5,1,"DV","Answer3"
"3789",335,11,1,"DV","Answer3"
"3790",335,15,1,"DV","Answer3"
"3791",335,6,1,"DV","Answer3"
"3792",335,20,1,"DV","Answer3"
"3793",335,1,1,"DV","Answer4"
"3794",335,10,1,"DV","Answer2"
"3795",335,7,1,"DV","Answer2"
"3796",335,18,1,"DV","Answer3"
"3797",335,3,1,"DV","Answer4"
"3798",335,4,1,"DV","Answer2"
"3799",335,8,1,"DV","Answer2"
"3800",335,12,1,"DV","Answer3"
"3801",336,9,1,"DV","Answer3"
"3802",336,16,1,"DV","Answer3"
"3803",336,14,1,"DV","Answer3"
"3804",336,17,1,"DV","Answer3"
"3805",336,13,1,"DV","Answer3"
"3806",336,2,1,"DV","Answer3"
"3807",336,19,1,"DV","Answer3"
"3808",336,5,1,"DV","Answer3"
"3809",336,11,1,"DV","Answer3"
"3810",336,15,1,"DV","Answer3"
"3811",336,6,1,"DV","Answer3"
"3812",336,20,1,"DV","Answer3"
"3813",336,1,1,"DV","Answer4"
"3814",336,10,1,"DV","Answer2"
"3815",336,7,1,"DV","Answer2"
"3816",336,18,1,"DV","Answer3"
"3817",336,3,1,"DV","Answer4"
"3818",336,4,1,"DV","Answer2"
"3819",336,8,1,"DV","Answer2"
"3820",336,12,1,"DV","Answer3"
"3821",337,9,1,"DV","Answer3"
"3822",337,16,1,"DV","Answer3"
"3823",337,14,1,"DV","Answer3"
"3824",337,17,1,"DV","Answer3"
"3825",337,13,1,"DV","Answer3"
"3826",337,2,0,"DV","Answer1"
"3827",337,19,1,"DV","Answer3"
"3828",337,5,1,"DV","Answer3"
"3829",337,11,1,"DV","Answer3"
"3830",337,15,1,"DV","Answer3"
"3831",337,6,1,"DV","Answer3"
"3832",337,20,1,"DV","Answer3"
"3833",337,1,1,"DV","Answer4"
"3834",337,10,1,"DV","Answer2"
"3835",337,7,1,"DV","Answer2"
"3836",337,18,1,"DV","Answer3"
"3837",337,3,1,"DV","Answer4"
"3838",337,4,1,"DV","Answer2"
"3839",337,8,1,"DV","Answer2"
"3840",337,12,0,"DV","Answer1"
"3841",338,9,1,"DV","Answer3"
"3842",338,16,0,"DV","Answer1"
"3843",338,14,1,"DV","Answer3"
"3844",338,17,1,"DV","Answer3"
"3845",338,13,1,"DV","Answer3"
"3846",338,2,1,"DV","Answer3"
"3847",338,19,1,"DV","Answer3"
"3848",338,5,1,"DV","Answer3"
"3849",338,11,1,"DV","Answer3"
"3850",338,15,1,"DV","Answer3"
"3851",338,6,1,"DV","Answer3"
"3852",338,20,1,"DV","Answer3"
"3853",338,1,1,"DV","Answer4"
"3854",338,10,1,"DV","Answer2"
"3855",338,7,1,"DV","Answer2"
"3856",338,18,1,"DV","Answer3"
"3857",338,3,1,"DV","Answer4"
"3858",338,4,1,"DV","Answer2"
"3859",338,8,1,"DV","Answer2"
"3860",338,12,1,"DV","Answer3"
"3861",339,9,1,"DV","Answer3"
"3862",339,16,1,"DV","Answer3"
"3863",339,14,0,"DV","Answer1"
"3864",339,17,1,"DV","Answer3"
"3865",339,13,1,"DV","Answer3"
"3866",339,2,1,"DV","Answer3"
"3867",339,19,1,"DV","Answer3"
"3868",339,5,1,"DV","Answer3"
"3869",339,11,1,"DV","Answer3"
"3870",339,15,1,"DV","Answer3"
"3871",339,6,1,"DV","Answer3"
"3872",339,20,1,"DV","Answer3"
"3873",339,1,1,"DV","Answer4"
"3874",339,10,1,"DV","Answer2"
"3875",339,7,1,"DV","Answer2"
"3876",339,18,1,"DV","Answer3"
"3877",339,3,1,"DV","Answer4"
"3878",339,4,1,"DV","Answer2"
"3879",339,8,1,"DV","Answer2"
"3880",339,12,1,"DV","Answer3"
"3881",34,9,1,"DV","Answer3"
"3882",34,16,0,"DV","Answer2"
"3883",34,14,0,"DV","Answer2"
"3884",34,17,0,"DV","Answer1"
"3885",34,13,0,"DV","Answer1"
"3886",34,2,0,"DV","Answer1"
"3887",34,19,0,"DV","Answer2"
"3888",34,5,1,"DV","Answer3"
"3889",34,11,1,"DV","Answer3"
"3890",34,15,0,"DV","Answer1"
"3891",34,6,1,"DV","Answer3"
"3892",34,20,1,"DV","Answer3"
"3893",34,1,1,"DV","Answer4"
"3894",34,10,0,"DV","Answer3"
"3895",34,7,1,"DV","Answer2"
"3896",34,18,0,"DV","Answer2"
"3897",34,3,1,"DV","Answer4"
"3898",34,4,1,"DV","Answer2"
"3899",34,8,1,"DV","Answer2"
"3900",34,12,0,"DV","Answer2"
"3901",340,9,1,"DV","Answer3"
"3902",340,16,0,"DV","Answer1"
"3903",340,14,1,"DV","Answer3"
"3904",340,17,1,"DV","Answer3"
"3905",340,13,1,"DV","Answer3"
"3906",340,2,1,"DV","Answer3"
"3907",340,19,1,"DV","Answer3"
"3908",340,5,1,"DV","Answer3"
"3909",340,11,1,"DV","Answer3"
"3910",340,15,1,"DV","Answer3"
"3911",340,6,1,"DV","Answer3"
"3912",340,20,1,"DV","Answer3"
"3913",340,1,1,"DV","Answer4"
"3914",340,10,1,"DV","Answer2"
"3915",340,7,1,"DV","Answer2"
"3916",340,18,1,"DV","Answer3"
"3917",340,3,1,"DV","Answer4"
"3918",340,4,1,"DV","Answer2"
"3919",340,8,1,"DV","Answer2"
"3920",340,12,1,"DV","Answer3"
"3921",342,9,1,"DV","Answer3"
"3922",342,16,1,"DV","Answer3"
"3923",342,14,0,"DV","Answer1"
"3924",342,17,1,"DV","Answer3"
"3925",342,13,1,"DV","Answer3"
"3926",342,2,1,"DV","Answer3"
"3927",342,19,1,"DV","Answer3"
"3928",342,5,1,"DV","Answer3"
"3929",342,11,1,"DV","Answer3"
"3930",342,15,1,"DV","Answer3"
"3931",342,6,1,"DV","Answer3"
"3932",342,20,1,"DV","Answer3"
"3933",342,1,1,"DV","Answer4"
"3934",342,10,1,"DV","Answer2"
"3935",342,7,1,"DV","Answer2"
"3936",342,18,1,"DV","Answer3"
"3937",342,3,1,"DV","Answer4"
"3938",342,4,1,"DV","Answer2"
"3939",342,8,1,"DV","Answer2"
"3940",342,12,1,"DV","Answer3"
"3941",343,9,1,"DV","Answer3"
"3942",343,16,0,"DV","Answer1"
"3943",343,14,1,"DV","Answer3"
"3944",343,17,1,"DV","Answer3"
"3945",343,13,1,"DV","Answer3"
"3946",343,2,1,"DV","Answer3"
"3947",343,19,1,"DV","Answer3"
"3948",343,5,1,"DV","Answer3"
"3949",343,11,1,"DV","Answer3"
"3950",343,15,1,"DV","Answer3"
"3951",343,6,0,"DV","Answer2"
"3952",343,20,1,"DV","Answer3"
"3953",343,1,0,"DV","Answer3"
"3954",343,10,1,"DV","Answer2"
"3955",343,7,1,"DV","Answer2"
"3956",343,18,0,"DV","Answer1"
"3957",343,3,1,"DV","Answer4"
"3958",343,4,1,"DV","Answer2"
"3959",343,8,1,"DV","Answer2"
"3960",343,12,1,"DV","Answer3"
"3961",344,9,0,"DV","Answer2"
"3962",344,16,1,"DV","Answer3"
"3963",344,14,1,"DV","Answer3"
"3964",344,17,1,"DV","Answer3"
"3965",344,13,1,"DV","Answer3"
"3966",344,2,1,"DV","Answer3"
"3967",344,19,1,"DV","Answer3"
"3968",344,5,1,"DV","Answer3"
"3969",344,11,1,"DV","Answer3"
"3970",344,15,1,"DV","Answer3"
"3971",344,6,1,"DV","Answer3"
"3972",344,20,1,"DV","Answer3"
"3973",344,1,1,"DV","Answer4"
"3974",344,10,1,"DV","Answer2"
"3975",344,7,1,"DV","Answer2"
"3976",344,18,1,"DV","Answer3"
"3977",344,3,1,"DV","Answer4"
"3978",344,4,1,"DV","Answer2"
"3979",344,8,1,"DV","Answer2"
"3980",344,12,1,"DV","Answer3"
"3981",345,9,1,"DV","Answer3"
"3982",345,16,1,"DV","Answer3"
"3983",345,14,1,"DV","Answer3"
"3984",345,17,1,"DV","Answer3"
"3985",345,13,1,"DV","Answer3"
"3986",345,2,0,"DV","Answer1"
"3987",345,19,1,"DV","Answer3"
"3988",345,5,1,"DV","Answer3"
"3989",345,11,1,"DV","Answer3"
"3990",345,15,1,"DV","Answer3"
"3991",345,6,1,"DV","Answer3"
"3992",345,20,1,"DV","Answer3"
"3993",345,1,1,"DV","Answer4"
"3994",345,10,1,"DV","Answer2"
"3995",345,7,1,"DV","Answer2"
"3996",345,18,1,"DV","Answer3"
"3997",345,3,1,"DV","Answer4"
"3998",345,4,1,"DV","Answer2"
"3999",345,8,1,"DV","Answer2"
"4000",345,12,1,"DV","Answer3"
"4001",346,9,1,"DV","Answer3"
"4002",346,16,0,"DV","Answer1"
"4003",346,14,0,"DV","Answer2"
"4004",346,17,1,"DV","Answer3"
"4005",346,13,1,"DV","Answer3"
"4006",346,2,1,"DV","Answer3"
"4007",346,19,1,"DV","Answer3"
"4008",346,5,1,"DV","Answer3"
"4009",346,11,1,"DV","Answer3"
"4010",346,15,1,"DV","Answer3"
"4011",346,6,1,"DV","Answer3"
"4012",346,20,1,"DV","Answer3"
"4013",346,1,1,"DV","Answer4"
"4014",346,10,1,"DV","Answer2"
"4015",346,7,1,"DV","Answer2"
"4016",346,18,1,"DV","Answer3"
"4017",346,3,1,"DV","Answer4"
"4018",346,4,1,"DV","Answer2"
"4019",346,8,1,"DV","Answer2"
"4020",346,12,1,"DV","Answer3"
"4021",347,9,0,"DV","Answer2"
"4022",347,16,1,"DV","Answer3"
"4023",347,14,0,"DV","Answer1"
"4024",347,17,1,"DV","Answer3"
"4025",347,13,1,"DV","Answer3"
"4026",347,2,1,"DV","Answer3"
"4027",347,19,1,"DV","Answer3"
"4028",347,5,1,"DV","Answer3"
"4029",347,11,0,"DV","Answer2"
"4030",347,15,1,"DV","Answer3"
"4031",347,6,1,"DV","Answer3"
"4032",347,20,1,"DV","Answer3"
"4033",347,1,1,"DV","Answer4"
"4034",347,10,1,"DV","Answer2"
"4035",347,7,1,"DV","Answer2"
"4036",347,18,1,"DV","Answer3"
"4037",347,3,1,"DV","Answer4"
"4038",347,4,1,"DV","Answer2"
"4039",347,8,1,"DV","Answer2"
"4040",347,12,0,"DV","Answer1"
"4041",348,9,1,"DV","Answer3"
"4042",348,16,1,"DV","Answer3"
"4043",348,14,1,"DV","Answer3"
"4044",348,17,1,"DV","Answer3"
"4045",348,13,1,"DV","Answer3"
"4046",348,2,1,"DV","Answer3"
"4047",348,19,1,"DV","Answer3"
"4048",348,5,1,"DV","Answer3"
"4049",348,11,1,"DV","Answer3"
"4050",348,15,1,"DV","Answer3"
"4051",348,6,1,"DV","Answer3"
"4052",348,20,1,"DV","Answer3"
"4053",348,1,1,"DV","Answer4"
"4054",348,10,1,"DV","Answer2"
"4055",348,7,1,"DV","Answer2"
"4056",348,18,1,"DV","Answer3"
"4057",348,3,1,"DV","Answer4"
"4058",348,4,1,"DV","Answer2"
"4059",348,8,1,"DV","Answer2"
"4060",348,12,1,"DV","Answer3"
"4061",349,9,0,"DV","Answer1"
"4062",349,16,1,"DV","Answer3"
"4063",349,14,0,"DV","Answer1"
"4064",349,17,1,"DV","Answer3"
"4065",349,13,0,"DV","Answer1"
"4066",349,2,1,"DV","Answer3"
"4067",349,19,0,"DV","Answer2"
"4068",349,5,1,"DV","Answer3"
"4069",349,11,0,"DV","Answer4"
"4070",349,15,0,"DV","Answer2"
"4071",349,6,1,"DV","Answer3"
"4072",349,20,1,"DV","Answer3"
"4073",349,1,0,"DV","Answer1"
"4074",349,10,1,"DV","Answer2"
"4075",349,7,1,"DV","Answer2"
"4076",349,18,0,"DV","Answer1"
"4077",349,3,1,"DV","Answer4"
"4078",349,4,0,"DV","Answer1"
"4079",349,8,0,"DV","Answer3"
"4080",349,12,1,"DV","Answer3"
"4081",35,9,1,"DV","Answer3"
"4082",35,16,1,"DV","Answer3"
"4083",35,14,1,"DV","Answer3"
"4084",35,17,1,"DV","Answer3"
"4085",35,13,1,"DV","Answer3"
"4086",35,2,1,"DV","Answer3"
"4087",35,19,1,"DV","Answer3"
"4088",35,5,1,"DV","Answer3"
"4089",35,11,1,"DV","Answer3"
"4090",35,15,1,"DV","Answer3"
"4091",35,6,1,"DV","Answer3"
"4092",35,20,1,"DV","Answer3"
"4093",35,1,1,"DV","Answer4"
"4094",35,10,1,"DV","Answer2"
"4095",35,7,1,"DV","Answer2"
"4096",35,18,1,"DV","Answer3"
"4097",35,3,1,"DV","Answer4"
"4098",35,4,1,"DV","Answer2"
"4099",35,8,1,"DV","Answer2"
"4100",35,12,0,"DV","Answer1"
"4101",350,9,1,"DV","Answer3"
"4102",350,16,1,"DV","Answer3"
"4103",350,14,1,"DV","Answer3"
"4104",350,17,1,"DV","Answer3"
"4105",350,13,1,"DV","Answer3"
"4106",350,2,1,"DV","Answer3"
"4107",350,19,1,"DV","Answer3"
"4108",350,5,1,"DV","Answer3"
"4109",350,11,1,"DV","Answer3"
"4110",350,15,1,"DV","Answer3"
"4111",350,6,1,"DV","Answer3"
"4112",350,20,1,"DV","Answer3"
"4113",350,1,1,"DV","Answer4"
"4114",350,10,1,"DV","Answer2"
"4115",350,7,1,"DV","Answer2"
"4116",350,18,1,"DV","Answer3"
"4117",350,3,1,"DV","Answer4"
"4118",350,4,1,"DV","Answer2"
"4119",350,8,0,"DV","Answer3"
"4120",350,12,0,"DV","Answer4"
"4121",351,9,0,"DV","Answer2"
"4122",351,16,1,"DV","Answer3"
"4123",351,14,1,"DV","Answer3"
"4124",351,17,1,"DV","Answer3"
"4125",351,13,1,"DV","Answer3"
"4126",351,2,1,"DV","Answer3"
"4127",351,19,1,"DV","Answer3"
"4128",351,5,1,"DV","Answer3"
"4129",351,11,1,"DV","Answer3"
"4130",351,15,1,"DV","Answer3"
"4131",351,6,1,"DV","Answer3"
"4132",351,20,1,"DV","Answer3"
"4133",351,1,1,"DV","Answer4"
"4134",351,10,1,"DV","Answer2"
"4135",351,7,1,"DV","Answer2"
"4136",351,18,1,"DV","Answer3"
"4137",351,3,1,"DV","Answer4"
"4138",351,4,1,"DV","Answer2"
"4139",351,8,1,"DV","Answer2"
"4140",351,12,0,"DV","Answer1"
"4141",352,9,0,"DV","Answer2"
"4142",352,16,0,"DV","Answer1"
"4143",352,14,0,"DV","Answer2"
"4144",352,17,1,"DV","Answer3"
"4145",352,13,1,"DV","Answer3"
"4146",352,2,1,"DV","Answer3"
"4147",352,19,1,"DV","Answer3"
"4148",352,5,1,"DV","Answer3"
"4149",352,11,1,"DV","Answer3"
"4150",352,15,1,"DV","Answer3"
"4151",352,6,1,"DV","Answer3"
"4152",352,20,1,"DV","Answer3"
"4153",352,1,1,"DV","Answer4"
"4154",352,10,1,"DV","Answer2"
"4155",352,7,1,"DV","Answer2"
"4156",352,18,1,"DV","Answer3"
"4157",352,3,1,"DV","Answer4"
"4158",352,4,1,"DV","Answer2"
"4159",352,8,1,"DV","Answer2"
"4160",352,12,1,"DV","Answer3"
"4161",353,9,1,"DV","Answer3"
"4162",353,16,1,"DV","Answer3"
"4163",353,14,1,"DV","Answer3"
"4164",353,17,1,"DV","Answer3"
"4165",353,13,1,"DV","Answer3"
"4166",353,2,1,"DV","Answer3"
"4167",353,19,1,"DV","Answer3"
"4168",353,5,1,"DV","Answer3"
"4169",353,11,1,"DV","Answer3"
"4170",353,15,1,"DV","Answer3"
"4171",353,6,1,"DV","Answer3"
"4172",353,20,1,"DV","Answer3"
"4173",353,1,1,"DV","Answer4"
"4174",353,10,1,"DV","Answer2"
"4175",353,7,1,"DV","Answer2"
"4176",353,18,1,"DV","Answer3"
"4177",353,3,1,"DV","Answer4"
"4178",353,4,1,"DV","Answer2"
"4179",353,8,1,"DV","Answer2"
"4180",353,12,1,"DV","Answer3"
"4181",354,9,1,"DV","Answer3"
"4182",354,16,1,"DV","Answer3"
"4183",354,14,1,"DV","Answer3"
"4184",354,17,1,"DV","Answer3"
"4185",354,13,1,"DV","Answer3"
"4186",354,2,1,"DV","Answer3"
"4187",354,19,1,"DV","Answer3"
"4188",354,5,1,"DV","Answer3"
"4189",354,11,1,"DV","Answer3"
"4190",354,15,1,"DV","Answer3"
"4191",354,6,1,"DV","Answer3"
"4192",354,20,1,"DV","Answer3"
"4193",354,1,1,"DV","Answer4"
"4194",354,10,1,"DV","Answer2"
"4195",354,7,1,"DV","Answer2"
"4196",354,18,1,"DV","Answer3"
"4197",354,3,1,"DV","Answer4"
"4198",354,4,1,"DV","Answer2"
"4199",354,8,1,"DV","Answer2"
"4200",354,12,1,"DV","Answer3"
"4201",355,9,0,"DV","Answer1"
"4202",355,16,1,"DV","Answer3"
"4203",355,14,1,"DV","Answer3"
"4204",355,17,1,"DV","Answer3"
"4205",355,13,0,"DV","Answer2"
"4206",355,2,1,"DV","Answer3"
"4207",355,19,0,"DV","Answer2"
"4208",355,5,1,"DV","Answer3"
"4209",355,11,1,"DV","Answer3"
"4210",355,15,1,"DV","Answer3"
"4211",355,6,1,"DV","Answer3"
"4212",355,20,1,"DV","Answer3"
"4213",355,1,1,"DV","Answer4"
"4214",355,10,1,"DV","Answer2"
"4215",355,7,1,"DV","Answer2"
"4216",355,18,1,"DV","Answer3"
"4217",355,3,1,"DV","Answer4"
"4218",355,4,1,"DV","Answer2"
"4219",355,8,1,"DV","Answer2"
"4220",355,12,1,"DV","Answer3"
"4221",356,9,1,"DV","Answer3"
"4222",356,16,0,"DV","Answer1"
"4223",356,14,1,"DV","Answer3"
"4224",356,17,1,"DV","Answer3"
"4225",356,13,1,"DV","Answer3"
"4226",356,2,1,"DV","Answer3"
"4227",356,19,1,"DV","Answer3"
"4228",356,5,1,"DV","Answer3"
"4229",356,11,1,"DV","Answer3"
"4230",356,15,1,"DV","Answer3"
"4231",356,6,1,"DV","Answer3"
"4232",356,20,1,"DV","Answer3"
"4233",356,1,1,"DV","Answer4"
"4234",356,10,1,"DV","Answer2"
"4235",356,7,1,"DV","Answer2"
"4236",356,18,1,"DV","Answer3"
"4237",356,3,1,"DV","Answer4"
"4238",356,4,1,"DV","Answer2"
"4239",356,8,1,"DV","Answer2"
"4240",356,12,1,"DV","Answer3"
"4241",357,9,1,"DV","Answer3"
"4242",357,16,0,"DV","Answer1"
"4243",357,14,1,"DV","Answer3"
"4244",357,17,1,"DV","Answer3"
"4245",357,13,1,"DV","Answer3"
"4246",357,2,1,"DV","Answer3"
"4247",357,19,1,"DV","Answer3"
"4248",357,5,1,"DV","Answer3"
"4249",357,11,1,"DV","Answer3"
"4250",357,15,1,"DV","Answer3"
"4251",357,6,1,"DV","Answer3"
"4252",357,20,1,"DV","Answer3"
"4253",357,1,1,"DV","Answer4"
"4254",357,10,1,"DV","Answer2"
"4255",357,7,1,"DV","Answer2"
